eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius
4,9.672528,4.285625,0.00881372,1,11.22449,7.202946,16.77705,1.4210157,1.5511855,1.7233045,1.8282379,2.0940127,2.4143739,1.4573108,1.7707636,4.882427,22.073793,20.397463,80.7,88.22528,9.4752245,11.52029
5,11.447538,4.2064376,0.009582674,1,10.204082,6.6884503,17.627085,0.6388433,1.0663244,1.7720853,1.9176455,2.364493,2.917,1.0947458,2.1070445,2.1070445,9.746965,12.339009,44.60093,52.388348,17.361412,32.649876
5,5.314969,4.9598126,0.006728521,1,16.32653,2.259309,7.9411364,0.23062806,0.54748136,1.0853304,0.6621094,0.9553097,1.7835582,0.8071582,0.9169714,1.1837202,8.891465,12.617251,80.80126,63.079838,4.5673494,8.328884
4,8.258781,4.7220316,0.009071294,1,9.183674,10.0438595,4.47388,0.13225503,0.6986702,0.9302512,1.1317598,1.3527397,1.9002537,0.8356412,0.93850815,2.0083313,14.188808,11.250168,72.90057,53.570065,10.7762,11.885885
5,8.483594,4.166469,0.006303502,1,13.520409,8.209569,9.30567,0.032194022,0.6874295,1.3841441,1.434945,1.7273568,2.389075,0.6344625,0.910985,0.910985,8.880421,13.291544,44.400005,55.906227,6.4373336,24.928818
4,10.5136175,4.7219067,0.00933154,1,9.948979,4.2054467,18.790295,1.880548,1.9659376,2.2817874,2.293165,2.5232053,3.033899,1.8070652,2.5957236,2.5957236,18.255339,19.320288,86.201805,91.995224,16.040436,29.776478
5,17.255753,4.364844,0.018333465,1,18.367348,6.9345136,19.416637,0.54989284,1.1673083,2.1211267,2.5177422,2.8700137,3.4247828,3.0449593,5.1807656,6.742409,17.732594,19.238392,82.40129,84.73596,4.311239,24.74199
5,12.185729,4.245594,0.012301646,1,19.132652,4.787051,15.725687,0.15652657,0.46083102,0.7394987,2.0086043,2.379947,2.9397707,2.6952658,5.517239,5.517239,13.143036,20.670204,53.00056,88.57746,1.8138013,14.963113
4,13.89587,4.801141,0.015668066,1,15.306123,6.0844765,18.58897,2.0877678,2.5462394,2.8133528,2.2775269,2.6808887,2.8847537,2.5129447,2.6148343,4.0464196,18.03738,17.671757,99.60234,85.54579,19.140535,17.065058
5,11.084038,4.2061095,0.009693391,1,17.34694,4.518618,14.047981,0.3559315,0.7567862,1.21403,2.2253137,2.6535463,3.3179574,1.368284,2.6388495,2.6388495,14.360064,21.170132,65.001015,89.883934,2.7036335,20.028072
4,7.496545,8.292907,0.008296003,1,26.785715,2.0803542,8.433264,0.34630948,1.158828,1.4547188,0.7888442,1.309876,1.5909283,0.12958722,0.2551341,0.74055827,1.3023182,10.955471,24.000538,91.2874,14.557825,89.33249
5,8.577066,5.9912696,0.013390288,0,13.265306,11.92289,10.0438595,0.7007529,1.2799253,2.3327754,1.397582,2.0923553,2.7773075,1.2224655,1.3413891,2.4394858,18.526958,15.266309,116.40175,92.0703,8.953953,16.490458
5,12.862403,4.562375,0.01399366,2,7.142857,12.996621,16.061228,2.1278622,2.9498656,3.3295784,2.6441298,3.0245566,3.366572,1.942866,2.099051,2.4694173,18.389545,19.108032,88.502785,87.93607,18.597322,15.477591
4,20.740906,4.9985003,0.02285725,2,6.122449,17.179699,25.008986,1.5904096,1.9291086,2.0791793,1.5972259,1.9306457,2.0798728,1.6839356,1.912201,2.0115075,8.682603,10.244584,52.200817,51.613968,44.20639,50.002247
5,23.051666,4.3238754,0.019191733,2,6.632653,23.510239,23.756302,2.3937294,3.068173,3.2263894,2.6379626,3.1537719,3.4580166,2.3656428,2.8262055,2.8262055,9.80602,12.127817,48.90102,52.92027,46.48791,45.980484
4,14.243714,4.204938,0.012555726,2,7.908163,12.415015,17.090221,2.0617785,2.6540194,3.6483145,2.1860795,2.7976222,3.7463572,2.5914824,3.252726,3.252726,18.54962,21.06463,55.30115,89.41904,13.849674,18.55424
4,14.551293,4.1255627,0.013370764,2,7.397959,10.155706,18.924511,2.8491518,3.0552788,3.3510098,2.861683,3.1066933,3.3531446,2.938305,3.6629114,3.6629114,19.221619,20.951292,84.4,87.26699,17.955978,17.828709
4,14.173251,4.442938,0.01582827,2,9.693877,7.6727033,20.311417,2.1717293,2.740089,3.3269436,2.7186656,3.1181035,3.6645074,1.8858125,3.1744943,3.3010967,19.086472,19.137627,88.80278,85.78646,17.540274,18.87053
5,12.017959,4.442969,0.010396437,2,7.6530614,11.117591,13.958505,2.0895052,2.4793344,2.871817,2.1731877,2.6265416,3.0962715,2.160101,2.5792217,2.5792217,16.813082,19.3455,85.20267,86.71887,14.653909,14.0229225
4,12.243518,3.3321252,0.006307278,2,6.632653,11.1847,13.466378,1.8861998,2.1034803,2.552734,1.9253118,2.1613836,2.5995345,2.1118267,2.120518,2.120518,12.784634,16.373428,47.80075,55.207817,19.05257,17.159767
5,8.205841,5.4345,0.011565308,2,6.8877554,6.5542336,10.021491,2.1345034,2.8148303,3.2976897,2.204759,2.8414452,3.335528,2.0626705,2.2723053,2.4563456,27.491028,26.922714,153.6029,147.37947,7.4801736,8.165448
4,14.195621,5.077594,0.016728263,2,7.142857,11.632087,16.508615,1.8627118,2.07347,2.5687742,1.9155369,2.114343,2.6068213,2.2506464,2.2540321,2.563436,15.026802,16.545677,85.40268,84.66857,16.727812,19.83048
5,14.361154,4.0461254,0.013020225,2,6.8877554,6.576603,21.004864,1.7960303,2.6421227,3.0535517,3.4450197,3.6746323,3.9343326,2.512683,3.2633636,3.2633636,16.781488,19.2034,78.001625,78.46112,13.822315,16.072575
5,13.214722,2.9751096,0.010748588,0,6.632653,12.303169,16.016489,0.8702923,1.4596775,1.6836475,2.974998,3.2375913,3.5580163,2.3577716,2.8327765,2.8327765,25.545275,24.656626,85.5009,74.33424,3.7186344,17.611038
4,11.52024,0.9521016,0.003650494,0,17.34694,9.797797,13.242683,1.2733412,1.4005706,1.5282862,1.2737362,1.4009734,1.5326066,1.958329,1.958329,1.958329,26.992922,1.5751908,42.200825,1.5622308,1686.3385,14.203377
5,12.415015,0.9521563,0.003373084,0,15.816326,12.817665,12.012366,1.3028946,1.8189197,2.5912743,1.3697666,1.8543975,2.7321851,1.2982806,1.2982806,1.2982806,13.968294,7.98771,26.80084,7.9224463,53.88433,23.725655
4,16.105967,3.0548127,0.013996412,1,14.540816,18.007366,14.629587,1.9046308,2.1019187,2.3768137,1.9136517,2.1210103,2.3883226,1.521764,1.6963621,1.6963621,13.257769,12.827535,43.2009,39.694622,30.658424,31.06046
5,19.389793,5.474813,0.021725243,1,14.285714,20.445631,20.893019,2.5375922,3.2886288,3.5767817,2.6537852,3.3617296,3.7458878,2.6733537,3.2043383,3.2572725,13.900018,15.782527,83.5,87.03252,33.839832,32.62977
4,17.66735,5.038438,0.019205341,1,18.87755,12.191322,22.816786,2.342658,2.5823038,2.9050457,2.7608073,3.0297363,3.4927385,2.69798,2.836328,2.964362,14.568007,16.87381,86.30203,85.68707,22.797901,24.205706
4,17.216982,5.1970315,0.018737316,1,10.459184,13.667703,27.380144,2.2379937,2.7070749,3.262838,2.4655824,2.8425736,3.3330252,2.251327,2.418778,3.7052255,6.522954,16.11115,30.160467,84.38945,22.909277,28.390213
5,11.761831,4.7210627,0.013376248,1,10.714286,10.535987,9.193823,2.2414157,2.7946353,3.26575,2.2714202,2.8246622,3.2944896,0.9781959,1.6563603,2.0221887,10.061295,18.548481,54.300846,88.304405,18.123484,26.931942
4,22.47677,3.9675245,0.026158778,0,10.204082,21.183819,26.105091,0.8942349,1.1232924,1.3376477,1.1411004,1.2994521,1.4054561,2.1062067,3.8518033,4.824833,17.769266,7.0485883,81.002205,28.245102,52.161896,35.276882
5,6.927057,4.959125,0.008996662,0,17.091837,8.5898485,6.5542336,0.46397042,0.6737623,1.2753234,1.0044751,1.257108,1.5534291,0.8341751,1.0217929,1.2724329,15.869736,8.332826,92.702896,41.654114,21.294247,12.20989
4,19.336748,6.2682505,0.030993676,0,18.367348,19.058727,19.617962,0.9542112,2.1711686,2.5599248,2.2472787,2.491957,2.8243403,2.0204086,2.7802348,2.798124,14.2464,4.4137425,92.600006,27.841549,53.56034,39.08286
5,17.710972,4.522688,0.013604797,2,11.989796,16.732311,20.84828,2.7092547,2.9266186,3.2706091,2.822698,3.2023134,3.573779,2.6467466,2.7964835,2.7964835,12.934787,15.909271,70.50147,72.58383,29.792826,25.89395
5,35.369217,7.339438,0.058047976,1,12.755102,34.1357,29.460499,1.6451315,1.872236,2.362407,1.687265,1.9233409,2.4118457,1.8087932,2.4502368,2.6170857,5.736134,7.2225914,46.600727,53.2963,99.23665,159.57855
4,17.716564,5.8318753,0.024650889,1,12.244898,12.884772,24.315536,1.8159115,2.087504,2.513821,1.8962514,2.1429155,2.5349522,1.9323416,2.443631,2.9575205,13.426212,13.930431,85.0016,81.7932,25.471048,31.466042
5,17.049955,3.9673595,0.018639253,0,17.34694,11.9676285,16.888895,0.85446835,1.568913,2.5093856,1.6167574,1.8751942,2.5821457,2.3290095,3.801801,3.977673,14.543677,3.8483298,100.30137,15.420385,79.66318,33.08742
4,6.7928405,1.9836407,0.002158554,0,22.959183,11.341286,5.100223,0.05603981,0.19879293,0.4491744,0.45193812,0.68934023,0.8547091,0.6764714,1.9555366,1.9555366,9.175047,0.0905366,40.30032,0.18318394,1777.0537,13.143972
4,12.8005,4.5630627,0.014842512,2,2.095221,8.541971,16.779633,1.8763522,2.1641307,2.8167064,2.1257067,2.3876457,2.8722024,1.787211,2.501498,2.9215224,17.895245,18.85327,88.04052,86.71142,15.151205,15.689968
5,12.763715,4.780438,0.010110492,2,1.22362,12.242137,14.455045,1.8182887,2.5835085,3.1905828,2.13203,2.7046552,3.2715218,2.1433234,2.6338844,2.6338844,14.546183,17.565048,77.67069,84.60475,19.206161,16.239239
5,17.529867,3.3680627,0.014532322,2,2.574917,16.4368,18.832129,2.0644264,2.38839,2.9171278,2.0739765,2.3921509,2.9546251,1.8859763,2.3230658,2.3230658,13.552053,14.050513,45.547325,47.831863,28.593615,34.065945
4,14.559896,2.9334376,0.00779311,2,2.4188113,13.322232,15.701055,1.1300949,1.4409782,1.9176294,1.2426441,1.5137571,1.9644462,1.2664318,1.3749677,1.3749677,7.6232214,10.289366,30.431967,30.555847,30.314455,38.89949
4,43.249607,11.552688,0.13239558,2,3.3517852,41.51941,47.994812,1.4337556,1.64978,2.0565507,1.4775323,1.6713848,2.0896668,2.5340433,2.695293,3.126924,7.0890636,7.3554397,86.13708,85.24148,82.536095,149.5289
4,14.413206,8.330126,0.028199727,2,3.429381,15.934246,15.95319,0.78958845,1.8732364,2.981749,1.967927,2.755499,4.212783,1.0151004,1.6958768,2.3672924,9.289985,10.619396,86.98358,88.84553,31.845743,33.310684
5,17.888676,1.1589688,0.005049711,2,1.5519291,16.493593,19.283756,3.8142006,4.7410016,5.74567,4.051028,4.802873,5.8349547,3.8752542,3.8752542,3.8752542,26.355947,27.046722,55.06312,32.325882,14.058215,16.700624
5,14.711557,1.8471563,0.004230688,2,0.6340506,14.682089,14.741028,2.849875,3.9491909,4.6512766,2.8891134,4.03859,4.8011155,0.819678,0.819678,0.819678,7.3395576,20.147951,12.858715,37.946148,27.49024,282.7614
5,19.66414,3.5855627,0.015979227,2,2.514544,24.901628,15.518654,1.7395339,2.167182,2.534914,2.352119,2.841339,3.1426258,1.3493199,1.7011621,1.7011621,8.899681,9.869618,36.80092,35.74559,56.782948,45.403484
5,28.159475,3.5131564,0.015362346,2,2.6971426,27.735338,28.60807,1.8276944,2.154549,2.3467984,1.8294774,2.1548276,2.3518088,2.0876575,2.1338797,2.1338797,5.4293604,8.363661,24.823997,29.685764,79.96961,78.34042
4,15.738451,3.4769378,0.013493666,1,1.5328679,11.7813835,19.62556,1.1633441,1.2346091,1.3331304,1.3699844,1.6346288,1.8327713,1.1856827,1.569171,1.569171,8.68403,9.494949,34.12182,33.35724,37.995712,44.863594
4,17.614796,2.4266562,0.009790031,1,3.2968411,16.154812,19.328545,1.020667,1.1101041,1.3613474,1.4548243,1.8263785,2.4291468,1.5089726,1.931743,1.931743,9.869521,10.865139,22.818281,26.75948,23.74363,39.915146
5,11.63088,3.1872814,0.010135637,1,2.5333261,8.111785,14.864274,0.56674147,0.679754,0.9544796,1.6165265,1.9121281,2.2385674,1.2250978,1.705673,1.705673,12.824444,13.1356735,42.94858,42.34285,9.146288,27.405342
5,7.7591,4.5998597,0.007649539,1,3.0319476,6.9940343,10.293024,0.3329545,1.0230333,1.6117206,1.5380197,1.8497148,2.3775601,1.0832832,1.7201172,1.8950088,18.422813,19.468254,86.30025,90.25637,6.233544,12.308241
4,5.43102,4.5274377,0.005006963,1,1.7825519,2.5441697,7.9274497,0.66967297,0.71941996,0.8019377,0.9655751,1.2066293,1.4204651,1.0078529,1.3463442,1.3463442,14.957196,17.935736,75.2388,81.85255,6.116501,7.53395
4,6.4651494,6.447391,0.01086778,1,3.346953,7.445166,4.5580053,0.06490145,0.27360842,0.72571635,1.0059364,1.3113058,1.8404441,0.6555754,1.0701376,1.1873995,13.873839,14.175184,92.03901,91.9064,1.9625666,11.930831
5,6.919808,5.1434064,0.006893582,1,4.03082,8.859826,6.2737503,0.2846161,1.1202962,1.691167,1.2399218,1.8903899,2.230755,0.81948644,1.2100651,1.2186375,15.037473,16.852331,85.06252,87.288795,7.7344766,9.098933
4,11.282194,5.0709066,0.012370514,1,2.9847264,8.14375,13.322565,0.59732056,1.0915045,1.3124169,1.7524247,2.043889,2.4042392,1.6290941,2.552977,2.681392,17.753315,19.259855,94.5971,98.36254,4.520227,13.275531
5,10.633601,3.9119065,0.00883358,1,3.8501117,12.152343,10.893514,0.69173455,1.3816395,1.7917022,1.8941398,2.4074461,2.8405468,1.798425,2.5057092,2.5057092,19.782415,22.215368,78.91507,87.70911,6.6289115,12.476798
4,7.794134,4.346438,0.00976843,2,1.8577833,5.317182,9.106399,0.6342089,0.81470513,1.1955208,1.0267797,1.2622547,1.5159051,0.9635822,1.1071587,1.2712367,14.143282,14.286432,64.661095,62.612553,8.177512,13.51853
5,13.640882,8.149626,0.025223734,2,2.3693252,12.308099,17.296425,1.1697483,1.9950674,3.0524616,1.6347532,2.136252,3.1232321,0.8343798,1.9373612,2.3445845,10.485636,11.140898,88.09963,91.201294,69.11645,44.648125
4,11.732969,6.4472504,0.016933724,2,2.414835,6.3899045,16.715427,0.695071,1.128662,1.5159014,1.5962099,1.7990271,2.0295315,1.5837852,1.7899917,2.030539,12.72999,13.998602,87.85391,90.75953,9.234694,19.205246
5,14.459456,7.352813,0.022593036,2,1.6947722,13.514617,17.413876,0.95877045,1.8514601,2.6436315,1.3814766,1.9728956,2.8246086,1.2086189,2.539632,2.597391,11.715469,11.932656,89.74262,88.1708,30.898844,31.32487
5,17.529139,3.8031876,0.014232992,2,2.199016,16.653513,18.264542,1.3975544,1.8294694,2.2657418,1.4339001,1.8796694,2.387644,1.579154,1.8939133,1.8939133,9.594492,10.949154,40.81967,42.038277,33.195335,43.219994
4,13.8004,3.40475,0.007805362,2,1.1187176,13.583378,14.299042,0.6939513,1.0427871,1.4795166,0.98027575,1.2140293,1.4800156,0.9336012,1.2053337,1.2053337,5.7729692,8.335891,24.818298,28.683558,29.559988,39.118465
4,41.787857,13.221219,0.13984254,2,3.2373147,40.921284,45.149033,0.94705343,1.1841089,1.4786221,1.0295069,1.2349532,1.5091126,2.281991,2.4240394,2.6018667,6.4449954,7.006,90.275696,92.88163,61.979195,152.25655
4,19.885094,9.381578,0.043645814,1,2.3551402,17.623583,22.556856,0.024773415,0.51446694,0.9416721,1.9108144,2.3871465,2.9075491,1.858788,2.1736255,2.3032954,10.179338,11.039498,99.72543,103.96779,7.603957,44.14439
5,24.09053,5.6189923,0.027394835,1,1.7268672,24.00111,23.11936,0.19097237,0.42945373,0.66598964,1.4883149,1.7688007,2.059855,1.6365914,1.7359296,2.0111022,6.3528504,7.9759927,41.233727,45.106186,14.790797,73.93455
4,29.258516,11.950657,0.07986205,1,1.9726135,32.964577,28.341969,0.11245701,0.35965714,0.7526835,0.81096065,0.95901203,1.1894493,1.5582845,1.7103676,1.9440364,5.5589714,6.599388,71.53901,79.10602,11.558389,101.282135
5,21.132391,6.3736877,0.029071659,1,3.4393592,19.555786,24.64109,0.19804245,0.5544912,0.78888685,3.0252643,3.3703108,3.6727366,2.7222848,3.0109072,3.1521788,13.105702,14.6883135,91.011284,94.15065,4.0506124,33.098244
4,13.234834,5.975344,0.023977084,0,3.810897,5.6964407,22.076597,0.3397808,0.59790635,0.8479564,1.672987,2.2523115,2.8526263,1.4365942,1.7538455,2.8453348,16.35863,14.842583,105.91247,89.22705,6.2398562,17.872812
5,11.68283,4.9614043,0.017220117,0,3.8087366,6.4083443,17.309916,1.4883358,1.611865,1.8275182,2.1794958,2.543793,2.8345175,1.400162,1.8335282,2.0413435,15.789964,13.628949,86.63868,68.1123,23.135324,20.344082
4,9.654117,4.9628754,0.011290346,0,6.2358904,10.89662,11.989787,0.8847462,2.3617158,3.5446677,1.4085156,2.5758681,3.6084826,0.6157766,0.92114496,1.6092672,12.605857,8.5698,76.117935,42.841293,23.816648,28.458176
5,7.117386,4.9491878,0.018392306,0,6.261896,4.2543993,11.820044,0.19441684,1.3974084,2.7852454,2.0013602,2.5560803,3.9572363,0.6453779,0.97157764,1.4300268,19.753565,9.975951,107.89329,49.733242,12.546379,18.839725
4,11.155603,1.9560626,0.00790056,0,6.224217,12.170339,12.1850815,3.4372897,3.9577289,4.3615174,3.715526,4.175903,4.5503016,2.4527335,3.9521272,3.9521272,38.89132,25.200954,83.08472,50.207508,17.249943,7.5074773
5,12.709759,5.9768753,0.02126873,0,4.2147036,9.985737,14.376564,0.9804591,1.4817554,2.2235303,1.3223636,2.0177515,2.636087,0.96900713,1.6669809,2.8851142,12.561395,10.952144,81.92956,65.853935,24.422548,27.865124
4,16.085644,3.9482815,0.019269757,0,3.745204,12.446765,20.827147,2.9267213,3.2569306,3.6421752,4.293354,4.6820507,5.554485,1.2010964,1.4111754,1.4819038,10.479571,27.751423,46.403587,110.57566,34.253437,53.50524
5,15.724388,7.971344,0.035996757,0,3.92359,20.339954,6.839637,0.013459682,0.99870443,1.8014961,1.2279994,1.6685648,2.2983565,1.1929753,1.2898039,1.614211,8.905416,9.599741,79.11635,76.87067,12.28978,47.33907
4,17.5493,5.976813,0.028635213,0,1.8469405,15.457119,22.47549,0.12681985,0.95473635,1.1808579,2.8777947,3.3143926,3.8821332,2.2104862,3.2351415,3.290826,17.490993,15.435474,111.6358,92.81407,9.021299,24.309065
5,14.301759,3.9845235,0.015442527,0,1.5497928,10.847323,18.077656,0.5793624,0.69690967,0.8572285,1.1463697,2.2105484,2.5197911,1.578537,2.3813987,2.61394,16.865662,14.649865,82.035706,58.903393,10.155608,18.729074
4,15.008683,3.9845803,0.016572585,0,2.7948318,14.152291,16.530842,0.40707922,0.9349954,1.4473588,1.598088,1.9579203,2.6424255,1.872409,2.0066588,2.1485198,16.615076,14.710643,79.43086,59.14861,6.6543794,21.883507
4,17.075092,5.36075,0.023557553,2,3.6573691,16.864214,19.867994,1.333518,2.4320111,2.7956798,1.751919,2.562182,3.1125426,1.2804338,1.6598272,2.1800575,11.688578,12.087679,65.883316,65.236855,40.719482,45.47037
4,17.398272,9.429297,0.03900201,2,0.61960953,10.413972,22.789318,1.259417,1.7936933,2.22836,1.6257983,2.0422206,2.3650546,1.2340057,1.8359846,1.9503633,8.60186,9.676356,87.478134,91.59217,46.506367,44.067253
5,12.476745,4.6370625,0.010796864,2,3.0882807,9.321917,15.581696,1.273226,1.4722606,1.6489586,1.3100685,1.545722,1.6954727,1.4318581,1.5443949,1.5443949,9.265511,12.487622,52.237495,58.810665,31.900358,24.35878
4,10.99415,5.497469,0.015399582,2,2.7150335,12.002188,9.540476,1.3944411,1.6394477,1.9113054,1.5115187,1.8038114,2.097022,1.2091358,1.42389,1.4701508,13.884585,14.367781,79.22771,80.02572,18.718359,18.632206
5,9.571117,4.057469,0.007894845,2,3.1556888,6.0377393,13.767834,1.8077881,2.2846608,2.6205754,1.8307879,2.301607,2.659163,1.7735947,2.4390726,2.4390726,17.547337,19.793722,77.376,81.74657,12.271039,13.170635
5,10.540917,3.4050002,0.006126702,2,7.1311812,8.857686,12.488944,2.375526,2.8082218,3.01998,2.4912915,2.8712966,3.1025043,2.7347448,2.9590771,2.9590771,18.936205,24.295952,78.95946,83.60781,10.450092,10.533269
4,12.022416,5.653063,0.018059254,2,7.5333443,6.9623065,15.682085,1.2228582,1.4241681,2.4450374,1.3431418,1.5464816,2.4693289,1.3289962,1.9073852,2.225943,14.084688,14.636417,83.825294,83.2676,14.327446,19.528355
5,13.378889,6.4453754,0.021549989,2,3.4335752,13.148687,17.670204,1.7059877,2.3528013,3.118002,1.986139,2.476325,3.1364563,1.650022,1.9990574,2.0328023,16.695509,16.943422,111.98246,109.820244,17.656311,19.055412
5,19.011072,4.419094,0.019917129,2,2.4511633,22.462566,20.008348,2.226479,3.231135,3.7437384,2.9298937,3.3451571,3.8314095,2.4556131,3.119649,3.4135065,16.070265,16.663916,74.369125,74.24301,24.27986,25.643944
5,12.205298,4.0367503,0.010384153,2,3.2586036,12.880044,12.667,1.7582844,2.0978212,2.5263748,1.9039724,2.199959,2.5384915,1.4968448,2.2079902,2.2079902,14.44898,17.380447,60.740433,70.786964,18.590303,19.749516
4,21.412027,3.731125,0.018527027,2,3.6075103,21.104563,21.33301,1.6892526,1.8759865,2.045482,1.734061,1.9628549,2.1615367,1.6525495,1.8211864,1.8211864,8.281045,9.517022,35.52561,35.85395,56.851067,56.316673
5,19.301916,4.020875,0.016591573,2,3.680143,19.223017,19.588037,1.2738988,1.795961,2.0458493,1.349371,1.8370513,2.0668035,1.3495482,1.6096058,1.6096058,7.4561462,8.859304,35.859196,35.940212,55.920296,55.61846
5,13.666536,4.8178754,0.014882878,2,4.4141436,9.549996,17.19235,0.25334063,0.86438954,1.2365742,0.92930865,1.1492648,1.6422689,1.7749437,2.688521,2.9095237,15.723483,16.431446,81.219406,79.75988,5.527333,24.90054
4,20.583609,3.6948752,0.011425339,2,2.6302347,19.793673,21.66197,1.2864678,1.4142284,1.7390304,1.2989366,1.4422996,1.7493953,1.365618,1.5026777,1.5026777,4.740469,8.075988,23.574162,30.132317,59.41879,62.401947
4,13.698869,4.854125,0.014959247,2,4.2579865,10.558587,17.947374,0.48371214,0.7729325,1.2926065,0.6281154,0.8802515,1.3838671,1.8874899,2.323838,2.3871014,15.726449,17.178873,83.09792,84.0107,5.307305,20.5313
5,19.175276,7.2448754,0.03757875,2,3.838634,23.179161,13.697973,1.1315949,1.6727824,2.1286488,1.3398559,1.781784,2.2613447,1.5273389,2.0754292,2.3781757,10.922832,11.051544,82.02908,80.46739,30.743954,44.755527
5,16.232857,5.2169065,0.017514793,1,2.4002807,14.525237,20.183868,0.45160758,0.8022881,0.926796,1.5422758,1.9846866,2.7908607,1.4505904,1.8496561,2.2937567,9.588845,10.918913,55.304604,57.35853,20.622578,41.460014
4,12.707654,8.078719,0.026349649,1,5.3855224,6.6652536,18.55743,0.13394955,0.2298629,0.3230769,0.7646418,1.1566617,1.5135968,0.81759226,1.5970795,1.9492198,10.019511,10.628964,86.82026,86.25347,4.983142,24.204079
5,5.8495917,2.8982463,0.005740053,0,8.090076,6.347493,6.7602153,1.2352946,1.3322039,1.3965112,1.3797581,1.5373431,2.6659908,0.91706866,1.811377,1.811377,29.493896,12.575245,91.87941,37.35731,62.03771,12.4787035
4,11.353442,5.3781877,0.016411817,2,2.5477061,5.8267894,14.4643,1.3846679,1.9153576,2.6220014,2.0132399,2.368244,2.7188826,1.8395817,2.0045989,2.2211993,16.76529,17.393173,92.043434,94.17157,12.85091,18.178535
5,13.5987625,4.527063,0.014562942,2,1.4138707,14.0048,14.872753,1.4222465,2.4069324,3.0879338,1.7705777,2.6149402,3.3681684,1.9973055,2.00995,3.020615,16.623192,17.300667,78.47147,78.94778,19.247442,21.99204
5,18.036194,2.897375,0.009972759,2,2.7918036,17.33759,18.479319,1.5972677,1.8909252,2.475267,1.6337249,1.9596671,2.4945152,1.8232,2.1004348,2.1004348,9.437387,11.881956,33.08099,34.856815,36.690308,36.672516
4,23.56538,7.2256255,0.038439643,2,3.034532,22.892502,29.075634,2.5827312,3.1397343,4.010583,2.5884247,3.1445265,4.039167,2.1710443,3.643893,4.0429683,11.702271,12.605039,91.83024,91.53697,51.73628,44.10554
5,17.196299,4.3416567,0.013730261,2,2.8251014,15.363187,19.998487,2.3186352,2.9664354,3.6697197,2.444272,3.072959,3.7793493,2.2665057,2.9920936,2.9920936,12.987732,16.16635,68.15218,70.77364,28.328428,26.72954
5,26.42858,3.1872814,0.014392627,2,3.5352383,26.339376,26.682316,1.5177544,1.7266495,1.95522,1.6247563,1.9142983,2.1513846,1.5902617,2.0044708,2.0044708,5.4657645,8.132806,24.81126,26.216103,73.403755,89.46362
4,18.49372,3.5132813,0.01013301,2,2.0466228,16.029415,20.931637,0.9790355,1.2233279,1.5035331,1.6660993,1.8793843,2.0734468,1.7134067,1.7250715,1.7250715,6.3844223,9.547011,29.760075,33.887123,35.303944,51.099186
5,5.0920625,4.4187813,0.003659671,2,4.306458,6.631316,4.9864163,0.34777224,0.64616716,0.8770269,1.3553181,1.9557776,2.1710439,0.32417902,0.6602825,0.6602825,6.8135557,9.527547,38.486805,42.44523,21.128777,23.104034
5,5.9864345,3.7306876,0.003180915,2,3.9461324,6.3220305,5.5272307,1.8330986,2.2834156,2.712226,2.0679631,2.4475505,3.0526032,0.82789904,1.0712233,1.0712233,11.313578,22.08862,48.421387,83.20579,12.423961,9.011126
