eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
228533.9,232422.16,5.0,10.200446,3.88825,0.00868494,41.82126,-87.883484,41.821323,-87.88361,7.142857,11.721563,9.037236,2.1051152,23.556372,92.52769,1.1497697,0,2.6843269999999997,0.3501097043397006,0.2518652176697617,0.4651661059321842,10.957625833129939
383455.72,391033.62,5.0,33.143063,7.5779066,0.06516806,41.816673,-87.864685,41.81678,-87.8659,11.224489,32.950123,35.05285,1.4747858,6.8071785,51.85424,77.06137,0,2.1027270000000016,0.10079964881695025,0.12879153119976752,0.012810433637021744,0.08720290842961122
738011.1,742573.44,5.0,27.08375,4.5623126,0.022847367,41.833275,-87.8808,41.83299,-87.88058,13.010204,25.008986,28.342031,1.4913142,7.059382,32.48717,5.9004865,0,3.3330449999999985,0.34202954199283186,0.2108085574266204,0.14491731851080353,1.0230267097834334
727537.75,731187.5,5.0,14.601625,3.6497502,0.010698221,41.834007,-87.88127,41.83391,-87.88114,16.071428,14.0032425,17.000744,2.6739573,19.735056,72.810936,5.4275856,0,2.9975015000000003,0.4298972802342099,0.26737306244158726,0.15557941383153265,3.0703684444124715
131083.1,137431.0,5.0,23.502783,6.3479066,0.030315088,41.724567,-88.035805,41.724426,-88.03533,12.244898,22.145704,29.818409,2.5370967,14.31719,91.45221,13.526032,0,7.6727050000000006,0.4797364406141226,0.15486044086993703,0.06884192462194769,0.9856229147781032
103231.61,108190.85,5.0,18.132635,4.9592423,0.02085317,41.722572,-88.03923,41.722855,-88.03917,12.244898,17.51524,19.953505,2.665633,15.096491,75.466095,8.35594,0,2.4382650000000012,0.2207790768633747,0.19742725190818233,0.1068839689010404,1.6135728745588365
192888.61,196340.12,5.0,13.533485,3.4515157,0.00700002,41.816532,-87.84407,41.816456,-87.84399,7.6530614,14.607217,12.750557,3.039029,23.480907,81.976265,11.631861,0,1.8566599999999998,0.28954602104969746,0.2829834170048507,0.07916489898044318,1.858863630624181
299574.7,303780.72,5.0,17.367601,4.2060313,0.015976895,41.781765,-87.85865,41.78158,-87.85882,12.244898,14.987497,27.872269,2.9886608,20.510471,87.07393,14.442184,0,12.884772,1.4937158439323497,0.23287789019974467,0.06475767935416389,1.3282105044208772
386139.66,391615.06,5.0,14.951706,5.4754066,0.016852994,41.818,-87.86958,41.81818,-87.86979,8.163265,10.938637,17.13496,1.7202055,12.996143,71.67482,26.89054,0,6.196323,0.48362582742803567,0.17882593998856827,0.035854451007402505,0.465969572478697
775414.94,781788.4,5.0,11.869086,6.373438,0.018389978,40.122097,-75.640915,40.121876,-75.64102,2.630023,8.100629,19.679657,1.6749883,13.843417,88.731476,15.14362,0,11.579028,0.7196336389071368,0.1542760424446824,0.061943975390897466,0.8575162819739317
191751.84,195916.92,5.0,14.684058,4.165078,0.011656161,40.17478,-75.662834,40.174644,-75.66274,3.1453052,10.383827,19.670248,3.0803814,23.192171,97.43717,2.929459,0,9.286421,1.0924804151982348,0.23560379681780774,0.2544879587749866,5.902128257350439
3167109.2,3173629.5,5.0,9.908352,6.5202503,0.01237288,38.883286,-77.01979,38.88341,-77.01992,4.380561,6.4944506,13.785519,1.0072017,12.95083,84.91178,2.4425104,0,7.2910684,0.4379199906901869,0.15074568353722856,0.2904856874215979,3.7620307552302528
3108026.2,3112916.5,5.0,12.634729,4.89025,0.010941969,38.88333,-77.01766,38.88322,-77.01779,5.9400826,11.067533,14.52281,1.8862389,16.984863,83.670975,1.5113988,0,3.4552770000000006,0.31951134003751736,0.20059841049426916,0.39818446994559364,6.7631086707535255
3065896.2,3071293.8,5.0,10.046268,5.3975,0.013044719,38.885956,-77.0177,38.88582,-77.01757,1.8040996,6.3040366,13.68394,1.4048996,14.432813,78.42393,5.703575,0,7.3799034,0.5885206427453904,0.18171869611589353,0.14917413469678492,2.1530023905155082
1411272.6,1415364.4,5.0,11.510958,4.09175,0.009573901,41.90354,-87.64796,41.90361,-87.64781,2.7418146,7.390687,15.392683,2.7688098,18.04719,74.498085,14.40978,0,8.001996,0.9667956625648921,0.23904169224954513,0.06489385312444435,1.1711516971689409
80796.44,85614.25,5.0,19.58507,4.817813,0.015803812,41.925907,-87.63204,41.92583,-87.63177,2.8702283,20.502096,19.346533,3.0296385,15.13254,73.45391,27.334621,0,1.1555630000000008,0.10927447256906396,0.20324708265825128,0.035292513706112395,0.5340653753582941
524630.56,528994.7,5.0,14.189655,4.3641253,0.01472967,44.352425,-89.08498,44.352543,-89.08477,7.397959,14.54011,16.575724,2.0967011,17.500519,77.09497,17.153858,0,2.0356140000000007,0.22327989135602438,0.2240927808794856,0.05508470981760461,0.9640110107724761
484996.5,490233.47,5.0,16.217813,5.236969,0.018267164,44.349586,-89.0863,44.349697,-89.085976,5.612245,16.217813,15.770426,1.1324317,9.173037,48.40284,38.9836,0,0.4473869999999991,0.03733046122039122,0.1856783334723267,0.02501025420422373,0.22941998719474985
440799.6,445798.56,5.0,23.528133,4.998969,0.026355494,44.346718,-89.09041,44.346916,-89.08997,5.612245,23.308912,24.226059,1.8055289,10.066693,50.722477,50.779015,0,0.9171469999999999,0.08205750057092276,0.19462898112942273,0.019312843243541808,0.19441646388985961
