eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios
4.0,12.236776,7.2240787,0.021978403,4.7604256,11.916695,15.441397,1.5399954,17.580252,127.70668,14.359568,1
5.0,31.290806,4.946438,0.03389661,4.737119,35.308704,29.210844,3.2873864,11.663924,58.16394,16.384754,1
4.0,31.91866,9.128813,0.07151519,4.7345905,31.163303,35.00977,1.6525989,8.918661,81.77545,31.68965,1
5.0,13.36472,12.18522,0.04310259,4.735218,12.74731,28.447325,1.7840198,8.120714,99.27926,112.20409,1
4.0,9.974837,5.9517817,0.017305797,4.7264023,5.237442,19.58066,2.1956897,13.852345,83.003204,26.91585,1
4.0,8.46246,3.0563126,0.007099095,4.736544,4.8073025,11.767268,3.7822857,28.882233,89.43462,3.2099388,1
5.0,13.790598,6.1522818,0.024517957,4.738908,2.07069,24.553337,2.5886316,10.5212145,65.15254,114.59238,1
5.0,15.866636,4.2874064,0.008540259,6.5559196,20.107502,13.459561,2.5706162,17.631828,76.3013,8.573475,1
4.0,13.759917,3.4058907,0.011474176,4.9234915,10.665408,16.20902,2.7262278,13.945181,48.05453,16.453375,1
4.0,30.748878,4.6124377,0.036405127,10.0,29.575079,31.53141,1.9905324,8.265317,38.45477,17.636003,1
4.0,12.399669,4.050875,0.011350839,10.0,9.321329,15.765705,2.9425597,27.485418,112.442375,7.5719347,1
4.0,15.136857,5.8407817,0.022808636,4.6750274,13.128497,16.643993,2.115786,16.309435,95.91231,13.671978,1
5.0,21.747879,6.080813,0.031735066,4.5940585,25.88124,24.502089,2.4753485,14.45339,88.46657,23.196583,1
5.0,11.790162,4.3425784,0.012468381,4.742943,11.911548,13.561975,2.2502842,16.907696,74.096596,25.558064,1
4.0,9.81676,3.9043438,0.010966934,4.744761,6.878787,12.108254,2.340967,18.660038,73.598625,3.0674968,1
4.0,16.286228,3.545797,0.006574907,4.745229,16.278063,17.335438,2.8536289,20.437883,73.28284,5.21115,1
5.0,8.349487,3.8645627,0.0070303897,4.744356,4.365656,12.956712,2.4923625,22.199842,86.67715,13.106008,1
4.0,13.278071,7.682383,0.030739587,4.7454643,1.5991797,23.884745,1.9095831,10.941541,84.4972,45.18528,1
5.0,19.731937,5.264969,0.025583807,4.7442994,21.05631,21.178152,2.5705805,14.940627,79.25786,22.445915,1
5.0,39.303123,15.003,0.15074009,2.274475,42.32224,35.968777,0.8294371,7.240353,108.91515,42.547165,1
5.0,17.069546,6.2475314,0.018938653,4.2043853,29.325457,12.180848,2.3333044,14.932276,93.88406,16.715141,1
4.0,5.095,2.6341565,0.0033576125,4.7179594,4.7469716,6.777754,2.6682758,15.329736,40.992752,13.091334,1
4.0,6.5341315,3.6317813,0.0040816776,4.7696786,4.2052064,8.836114,1.3370935,22.681417,83.27916,5.2221413,1
4.0,9.740751,8.2300005,0.028590426,5.4164395,0.0,17.193945,1.5248361,9.663598,79.917496,17.29084,1
5.0,6.0737543,2.7566252,0.00324141,5.743885,6.765431,5.074511,1.2138454,9.868341,27.597569,25.35061,1
4.0,7.6081233,7.1512504,0.013121171,6.06071,7.395825,7.3813,0.6352332,10.647988,76.57182,10.379111,1
4.0,8.156736,13.623376,0.032480966,6.582795,6.46023,7.4479685,0.8862696,13.546208,185.08627,9.104984,1
5.0,5.39006,4.6264067,0.0052010934,4.7391524,8.693314,2.2207677,1.5741594,13.042136,60.862904,29.802597,1
5.0,12.362595,10.349126,0.03550336,4.931353,12.955589,12.199271,0.5220239,7.4226065,77.115234,15.693203,1
4.0,11.163393,4.7147503,0.01532645,4.7467804,5.249061,15.23191,1.5299754,13.0748415,62.167027,22.500824,1
5.0,8.093034,4.8615003,0.0060877227,4.7433796,6.2106466,10.378732,1.8103831,18.17641,89.08892,15.94555,1
4.0,8.953079,10.147688,0.02019685,10.0,18.52758,2.7618752,0.68150455,7.227429,73.63158,42.451893,1
4.0,8.614421,7.019188,0.01687047,10.0,11.622892,9.551485,1.7797498,19.910313,140.55283,7.2158146,1
5.0,21.024776,10.0275,0.054421283,10.0,21.289455,20.36883,1.0263137,6.6781416,67.232925,13.461989,1
4.0,19.678362,15.522626,0.08018271,10.0,18.297422,22.670393,0.93367434,7.1002064,110.49864,30.272013,1
5.0,16.57125,6.497875,0.02282625,10.0,16.686329,18.067266,1.483418,9.941464,64.997154,8.51713,1
5.0,19.330275,7.5628753,0.03178068,8.001208,18.985058,20.417788,1.41974,10.219497,77.69557,11.551662,1
5.0,9.919735,4.691594,0.012241973,10.0,4.257891,15.765705,2.250548,17.769028,84.07759,21.67457,1
5.0,28.746517,4.7718906,0.031850196,10.0,29.805237,28.194143,1.7460165,7.857304,37.809273,71.50635,1
4.0,16.15697,4.3307815,0.020850888,10.0,9.091172,22.555315,1.9392538,12.570781,54.945393,13.733481,1
4.0,16.648981,4.8264847,0.02051825,4.7452154,11.604066,20.682108,3.7407336,18.75868,91.28674,9.866115,1
4.0,5.868985,6.9433126,0.010231591,5.0,7.9403915,3.2221878,0.73297715,12.861859,89.81715,11.065113,1
4.0,19.749187,5.560102,0.027288344,4.8077383,22.015888,16.752806,1.5412122,7.245425,40.573055,67.81898,1
4.0,12.034332,1.1282344,0.0,2.9057262,12.034332,12.034332,1.8811448,23.337696,27.270761,4.377689,1
5.0,11.01913,6.124735,0.02135197,2.7418869,7.0947595,16.22891,1.0893326,12.542043,77.32206,38.603348,1
5.0,7.623543,2.6191251,0.0032695767,2.614446,9.863051,6.231422,0.9850496,10.984861,29.213352,20.575886,1
4.0,16.835705,4.7950473,0.024699284,2.462434,12.629296,21.134888,3.0236378,16.890371,81.67072,20.517017,1
4.0,11.983525,20.762127,0.06964543,4.7167726,13.327612,8.627931,0.85933894,9.263493,192.70183,14.216953,1
5.0,11.414325,8.7143755,0.031690653,4.7238083,17.156996,12.536712,2.3611422,21.636404,189.42065,3.405597,1
4.0,15.2223625,6.3050003,0.023388892,4.7371616,10.776065,19.06525,1.9696423,13.391355,84.970276,9.116514,1
5.0,12.897461,5.4213753,0.02577947,4.7384377,7.3035803,19.420412,1.8250506,13.889035,75.85544,13.748156,1
5.0,12.713131,5.6230626,0.030074785,6.191943,0.6521148,23.170551,2.5382535,9.394193,53.201447,104.28328,1
5.0,26.719471,7.8571877,0.047674883,4.7611027,41.45314,21.859509,5.3086925,13.273995,104.82839,48.324417,1
4.0,18.042849,7.496563,0.04181441,4.7935715,16.17452,20.758305,1.8520117,14.481206,109.13981,25.14565,1
4.0,14.873849,4.711375,0.014262442,10.0,14.845079,15.650626,1.5111208,13.494978,64.11872,3.6155488,1
5.0,17.060333,7.9456253,0.033341885,10.0,16.57125,17.26172,1.2579758,8.622713,68.85713,12.378965,1
4.0,14.407782,4.392,0.02149059,10.0,12.543517,17.26172,3.0832725,22.065321,97.79191,1.241326,1
4.0,21.19995,9.263125,0.05360603,10.0,17.722033,28.079065,1.5836414,8.347833,77.660324,35.705433,1
5.0,21.510021,12.097876,0.06493788,10.0,30.380627,12.428438,2.4655104,14.786422,179.47467,8.898501,1
5.0,5.2245474,5.39025,0.010302985,10.0,2.0714064,12.198282,2.6385431,15.529336,84.327065,56.950718,1
4.0,5.776922,5.230594,0.0062758373,10.0,6.3292975,4.94836,0.78510076,14.495285,76.39772,5.1585245,1
4.0,12.610405,10.70686,0.04296079,5.8462586,7.8569293,14.080181,1.5575993,7.1109314,76.41983,47.782173,1
4.0,17.244093,5.3471565,0.024375727,4.7513866,17.221237,17.192877,2.5840063,15.553576,83.79273,9.893837,1
5.0,21.239716,5.2667346,0.026278099,4.745006,23.425081,22.506493,3.8009994,16.088615,85.3813,13.669755,1
4.0,10.5208435,9.770267,0.03047016,4.053337,7.8974943,19.365993,1.008838,10.771344,105.67198,30.47857,1
4.0,8.775318,4.9053206,0.013884058,4.847412,9.505799,8.983002,0.75279516,11.5596485,57.16857,5.9807124,1
4.0,11.688469,4.687172,0.015392311,4.6400547,6.044594,18.795956,2.5137339,18.419344,87.07254,26.38899,1
5.0,22.77066,6.7017503,0.04000698,4.746404,27.509737,26.124165,3.1124034,16.536648,111.48415,10.242278,1
4.0,22.950058,5.8641253,0.04003755,4.742524,22.51349,22.206738,3.2869568,15.868752,93.68938,8.791572,1
5.0,12.020308,3.5104377,0.016073901,4.743066,4.3080845,21.49624,3.4503841,15.896114,56.43643,22.844667,1
5.0,22.313946,3.2313752,0.011343843,4.742307,23.379587,21.948269,2.7772777,13.960936,45.669975,7.3791018,1
4.0,11.201754,4.468063,0.017688382,4.742412,6.116749,16.317308,2.466204,18.698584,84.2924,8.2318535,1
4.0,12.819705,4.8744535,0.015219885,5.0,8.976094,15.995861,1.541234,14.829023,72.87587,8.907626,1
4.0,10.748297,5.8027816,0.019461934,10.0,3.6825004,17.952188,2.6731737,16.728186,97.739456,6.640878,1
5.0,13.905814,5.6721253,0.019233758,4.740406,18.014627,12.728908,1.9794444,16.262417,92.89667,17.727734,1
4.0,11.569257,14.361438,0.045235675,4.740306,8.314895,13.619432,1.0139304,12.354993,177.93248,14.245618,1
5.0,39.56721,6.755875,0.06588088,4.742652,38.893276,40.851936,1.8442129,7.271726,49.417564,5.6362443,1
4.0,11.690893,5.474063,0.023850977,3.5272574,2.0025148,20.72626,2.2992463,15.737398,86.77632,20.123802,1
4.0,15.566681,8.870329,0.046400577,6.1090145,12.507526,17.280195,1.6687875,11.268411,100.40274,6.4170375,1
4.0,18.60747,8.471079,0.038567215,3.5890412,17.357988,19.718153,1.5933921,8.261907,70.31739,38.04665,1
4.0,17.91053,7.014938,0.03908261,4.8142357,6.465345,27.538502,2.6663125,11.742097,82.84077,18.281525,1
4.0,12.55453,5.7374067,0.023779148,4.9619665,8.53596,15.752933,2.7959466,21.555246,124.53606,5.407088,1
5.0,22.779402,3.9318752,0.018330049,4.9134526,23.795284,22.366081,0.9363828,8.694654,34.535137,15.288353,1
4.0,22.175035,8.786594,0.051968955,4.860683,21.37131,22.846365,0.86063206,8.900799,78.56483,7.51202,1
5.0,10.7769375,4.2127504,0.007754086,4.7536955,12.009821,10.94894,1.8398463,17.650314,75.06453,8.878337,1
5.0,22.467981,7.061375,0.037092473,4.786865,22.917398,22.221972,1.1540506,6.681906,47.451538,26.668995,1
5.0,11.7954445,7.936852,0.0265758,5.257122,18.02046,14.805142,2.163731,10.167366,81.10444,43.264915,1
5.0,12.789038,6.854641,0.009292282,6.5986476,21.433044,8.809719,2.8299623,11.899923,82.04672,42.545532,1
4.0,15.765705,4.6518674,0.018676955,10.0,15.995861,16.341095,1.9600475,14.652121,68.74731,6.0274186,1
5.0,14.937141,5.0929847,0.01800625,10.0,15.650626,15.995861,2.2170315,17.385578,89.24168,11.327628,1
4.0,26.224693,6.3146253,0.043928307,4.748741,25.423538,27.119938,1.35585,6.691995,42.5266,52.66211,1
4.0,15.61526,8.607188,0.042148795,4.757004,3.4196255,23.286293,1.9794064,14.316143,123.79754,31.481342,1
4.0,12.498689,4.303594,0.01660938,4.7415504,4.799276,19.915718,3.0601406,17.525326,76.12677,3.248426,1
5.0,9.248231,4.6873126,0.0061417716,4.73658,14.556932,6.249594,2.0001843,20.79177,98.290504,7.426955,1
4.0,14.515019,5.6487503,0.021589115,4.7485204,8.718698,20.56217,2.8185465,15.482685,88.07809,46.537197,1
4.0,10.484257,4.166469,0.017420739,4.7501807,5.3268657,16.922062,1.9791812,20.695368,87.05572,19.463476,1
5.0,7.8157234,11.340876,0.025288103,10.0,8.63086,5.178516,1.0100121,12.039252,137.01642,17.774382,1
5.0,12.681611,5.271063,0.013348003,10.0,17.26172,10.241954,1.311771,13.936492,74.01665,2.7669578,1
5.0,23.196465,7.147907,0.03611509,10.0,31.646488,19.10297,2.3647573,14.946536,107.433304,17.322336,1
4.0,33.89051,4.0731254,0.02921209,10.0,34.06313,34.06313,1.3399589,6.9331064,28.516268,13.839587,1
4.0,37.371624,4.1130314,0.03428081,10.0,36.24961,37.74563,1.702384,6.671898,27.70815,43.319946,1
5.0,32.605473,3.5939376,0.017740905,10.0,32.567112,32.68219,1.948631,6.9604077,25.29322,15.585279,1
5.0,35.71889,9.498782,0.08036475,4.8133707,36.87244,39.13233,1.9218159,7.5102353,71.6391,32.66232,1
5.0,16.191833,5.3750315,0.021396173,3.6283278,16.452282,18.240587,2.0155907,15.720087,85.121864,4.599733,1
4.0,18.648672,7.4343753,0.037333313,4.7464957,17.12972,21.87295,1.095953,8.570649,64.05999,37.54934,1
4.0,15.538184,3.5171251,0.007945132,4.7462735,18.028322,14.160633,2.5262117,14.246225,50.675144,13.171678,1
5.0,14.680879,4.5962815,0.019597799,4.7446837,13.984525,19.871449,2.788482,15.101017,70.012085,13.3185,1
5.0,30.37282,4.676219,0.03470257,4.7459683,29.346819,31.467997,2.0922277,7.3891897,34.848797,7.622346,1
4.0,7.9083104,7.07425,0.01550681,4.7456465,9.954929,16.05368,2.4404168,12.604724,89.67275,63.646202,1
5.0,6.6934166,3.7569065,0.0073748785,4.7451096,1.4174185,11.859456,2.2181172,23.03828,87.47344,5.827184,1
4.0,7.0850005,14.747845,0.032372665,4.744606,5.0798893,1.6911027,1.4951664,12.021631,177.77362,25.849012,1
5.0,16.658867,5.23575,0.023685187,4.744425,24.294756,16.84626,2.7062793,16.530857,87.21214,22.882446,1
4.0,22.483944,7.3140783,0.040465575,4.746071,23.539185,25.822159,2.4644563,13.435114,98.802444,19.152424,1
5.0,12.46003,4.7560625,0.017463489,4.7445855,12.091903,16.93363,2.377821,16.97103,81.393555,9.014615,1
4.0,10.129529,11.479688,0.03603414,4.7451916,0.8158394,19.243277,1.1549257,9.009646,103.789566,26.759565,1
4.0,28.107029,10.1327505,0.07027403,4.7443776,28.22145,23.371231,0.88138545,8.778519,89.300735,16.549051,1
5.0,30.453295,3.0717502,0.016780607,4.743676,30.493073,30.246334,3.5853577,8.574521,26.68085,16.940004,1
4.0,27.611439,6.0637503,0.038083356,4.743617,29.289518,28.049973,1.9108739,7.9882126,48.757202,26.724356,1
5.0,20.931787,10.970375,0.06435565,4.7440166,12.404565,31.946503,1.2595624,8.145154,89.68032,72.259766,1
4.0,19.435863,3.351,0.0112053305,4.7424173,18.088724,20.752665,2.4628806,12.286309,41.66156,3.367327,1
5.0,14.782215,2.2340002,0.008221857,4.7416196,14.632713,15.821995,1.893887,16.276447,37.0109,8.938123,1
5.0,18.1702,7.3401256,0.03819857,4.746269,18.90233,23.417526,1.9799507,13.592773,100.31491,15.19494,1
5.0,23.008835,5.756313,0.032052703,4.745714,32.388226,20.59838,3.525055,15.143636,87.776855,25.853634,1
4.0,12.077612,4.141141,0.014617223,4.744274,3.617044,23.585503,3.313659,15.251284,63.770897,40.3312,1
5.0,10.360679,3.8368556,0.009390726,4.7427263,4.660845,16.13923,2.6611447,11.746971,45.540924,43.98552,1
5.0,12.658595,8.226156,0.028310383,10.0,0.11507814,24.166409,1.8227352,12.783112,105.666336,25.036163,1
5.0,11.07376,5.754125,0.010204774,4.747985,13.577833,9.819477,1.4512622,17.294544,100.21088,6.2876573,1
4.0,13.367863,5.231063,0.017961316,4.745142,13.439835,14.936131,2.269249,15.652785,82.51056,10.439699,1
5.0,9.175479,4.386,0.005726792,4.746477,6.169796,11.962714,1.6875632,19.593706,86.72642,9.027369,1
4.0,14.979852,6.2763596,0.03802157,4.7659764,10.38238,19.023851,2.0116084,13.525341,85.434074,4.669735,1
5.0,6.4841843,3.303094,0.0045585344,6.000906,5.210487,7.121033,1.342712,14.4939165,48.451572,15.558447,1
4.0,20.389753,5.0858126,0.032038055,10.0,27.73383,20.714064,2.8150556,17.443775,89.41432,14.5910425,1
4.0,14.556719,7.321508,0.028476479,4.745632,16.288336,18.448235,2.0524602,11.878532,87.444,22.961237,1
4.0,14.860081,3.6524065,0.017558591,6.7625637,13.839256,13.067432,1.9289922,11.796174,43.55273,23.929516,1
4.0,11.668403,4.366883,0.012573269,4.7733655,7.6256475,16.336952,3.1369941,20.826927,91.77556,13.459335,1
5.0,8.352096,4.9415784,0.011709268,4.742484,4.578136,12.553487,1.7303548,17.409258,86.723,16.987457,1
4.0,19.186605,4.8760004,0.018750053,4.74181,15.925556,20.81275,3.576262,17.231964,84.71747,24.221937,1
5.0,25.650286,5.297219,0.038158637,2.0586667,22.714764,28.046032,2.1045027,7.7054677,41.117676,17.29835,1
4.0,19.944162,8.218532,0.0386677,2.0,24.104183,19.170235,2.5587926,14.809155,122.28634,11.511927,1
5.0,21.17474,10.088094,0.05225507,2.0,23.366793,23.805418,1.310724,7.7650976,78.63748,47.639977,1
4.0,13.085687,6.3650002,0.024358274,4.7447577,8.122085,15.104087,1.6682764,13.613345,87.19391,6.8530498,1
4.0,7.622048,4.90625,0.025892522,8.010434,1.6751827,16.33492,1.9730189,16.680296,82.503044,9.995537,1
4.0,23.99718,5.835625,0.03442328,4.746172,27.689398,23.472698,2.6301208,13.800939,81.08873,8.415591,1
4.0,21.643131,5.7156253,0.029100327,4.7448707,20.941828,23.691942,2.1195307,10.595293,60.982212,18.840284,1
4.0,5.195889,4.97125,0.01580451,5.0,3.0866666,7.408,1.7000561,14.982537,75.0778,11.730079,1
4.0,7.005018,6.2832503,0.030848186,7.149542,5.453111,8.1796665,1.7278512,13.898546,87.88075,9.350895,1
5.0,10.394533,6.1318755,0.018448025,2.019008,11.693571,11.65892,1.7061032,14.916874,92.06237,6.3305163,1
5.0,15.003752,5.05711,0.015812289,2.0949514,18.2302,9.556707,2.255648,10.653414,54.299698,8.6198225,1
4.0,11.472805,4.8181877,0.018714817,2.1521738,7.6159635,15.716216,1.7576464,17.777378,86.362625,2.5963438,1
4.0,8.783723,3.4940002,0.008304006,4.7379317,7.84461,10.233737,1.2465208,14.05372,49.66811,12.666679,1
5.0,11.011011,3.7349377,0.0034128125,4.738987,13.326128,8.958807,2.388467,18.538595,69.985016,9.0622835,1
4.0,20.454184,5.8634377,0.031467713,4.7420177,28.242037,17.498209,2.67146,14.5943165,86.15898,12.4658375,1
5.0,7.0770845,7.5501566,0.018450916,4.74199,7.6730943,15.019429,2.0817766,10.101127,76.67075,83.90997,1
5.0,18.481764,2.6505938,0.009773366,8.592126,20.043232,17.51706,2.3722928,9.890096,26.611816,14.584963,1
4.0,19.727133,5.70275,0.032462772,4.739891,21.823765,21.712193,2.6205823,15.598447,89.58048,12.360333,1
5.0,7.196962,7.3092036,0.012169547,4.7395954,9.341144,13.86054,1.7063953,11.3309145,83.27502,32.153053,1
4.0,9.907395,9.295188,0.03023371,4.788683,8.507789,13.896622,1.2587311,10.465887,97.69812,89.19244,1
4.0,10.237569,4.2504063,0.009178983,4.8023167,11.05208,9.052097,1.105565,11.597278,49.753822,12.541247,1
5.0,11.051609,4.56825,0.00644328,4.7829075,13.597674,9.505262,1.8489943,20.2928,93.5087,7.4349756,1
4.0,11.170297,4.861469,0.017267434,4.7463303,9.593098,13.618655,1.8811634,17.635242,86.435905,6.8159947,1
4.0,5.6494784,9.332907,0.021469818,4.7807126,5.59617,5.0031013,0.56637424,9.819015,92.0299,6.376755,1
5.0,8.80855,6.076313,0.017447049,4.7722893,5.9183593,11.424697,1.5310684,14.116462,86.33667,12.8604965,1
5.0,12.807417,4.3685627,0.009972136,4.774047,15.108229,10.935737,2.3881803,17.586279,77.52519,12.121692,1
4.0,23.22826,3.534547,0.0132237915,4.7355447,22.645359,23.898787,1.6360023,9.919701,35.4556,35.26569,1
4.0,13.13404,6.354203,0.025773924,4.619143,8.080554,18.032713,1.7769294,11.241367,71.876366,16.70472,1
5.0,25.675108,8.965063,0.061377145,4.69199,25.802856,28.319738,1.6159747,9.2221775,83.04486,22.486359,1
5.0,24.240799,4.2893753,0.0149386255,8.716281,26.548868,22.673117,3.0177088,13.807577,59.774265,47.67167,1
4.0,13.705192,7.6652503,0.029747149,5.544277,6.48774,17.262388,2.5090473,9.3743305,72.2289,70.311295,1
5.0,17.045527,4.4085,0.014451925,6.917428,16.471828,16.76523,2.6965053,15.111079,67.217354,33.537815,1
4.0,9.458504,4.7862034,0.016261658,4.74263,3.304764,15.211412,1.9116436,17.939737,86.58478,16.503365,1
5.0,11.425615,7.0401096,0.027070034,8.8672,21.749767,16.226017,3.0947864,12.226105,86.5594,108.88812,1
5.0,10.797121,7.796625,0.020382551,8.792202,21.084707,8.156783,2.1333432,12.115081,94.943634,59.19519,1
4.0,21.664803,5.6665626,0.03598792,7.331399,25.829422,21.277334,3.683247,15.354434,87.623924,19.502537,1
5.0,6.0412984,5.6665,0.025071146,6.689332,0.0,14.168082,2.0814385,13.381533,76.36423,38.15615,1
5.0,9.496479,4.7823753,0.006149692,5.5140476,11.871908,7.4827785,1.5508341,19.27343,92.947334,3.6025093,1
4.0,11.684778,2.41125,0.0032843961,5.090332,13.90855,9.037805,1.1097393,10.3493805,25.370857,16.887506,1
4.0,14.0251465,7.7161255,0.026335469,5.464406,11.665766,13.591017,2.2491565,11.207485,86.92877,8.771906,1
5.0,12.139904,7.0328755,0.021589993,6.7240067,13.230027,10.717689,1.6559823,12.516903,88.53285,15.741617,1
4.0,5.521095,6.430063,0.01959528,5.0940185,0.0,11.951211,1.8845198,13.342701,86.33061,15.799487,1
5.0,12.642572,4.6745,0.017120475,4.7525005,14.582168,11.718521,1.2577085,13.974298,65.88117,3.327255,1
4.0,18.018045,5.276969,0.021544687,4.9329906,22.107746,16.61008,2.583989,17.544024,93.28597,12.308798,1
4.0,15.624519,5.5590315,0.024711937,4.8477945,19.67484,15.947021,2.2239285,17.513123,98.06148,18.774233,1
5.0,8.9199505,4.1895003,0.005850784,4.7845044,6.8215632,12.049089,2.595078,19.718779,83.406166,17.838596,1
5.0,13.94775,4.8276253,0.018014703,6.2685246,5.412722,23.553576,1.6445568,17.190603,83.68137,15.703505,1
5.0,8.363621,12.788173,0.031613458,4.8733225,12.134738,7.507256,0.84260976,10.704688,137.32253,14.013731,1
5.0,6.9322724,5.612344,0.0103786215,4.904371,4.33362,8.165465,1.2997682,15.806358,89.34437,11.6128435,1
5.0,9.145342,3.2534378,0.0038412507,4.7481036,9.745716,8.634189,1.799042,23.497263,77.39067,3.260203,1
4.0,8.651539,3.1328752,0.008074995,4.741315,8.235318,10.429288,1.3711735,14.924852,47.35716,10.914129,1
5.0,10.632378,3.8960001,0.003205633,4.744409,13.410529,8.328057,2.8619146,18.972286,74.678055,8.197564,1
4.0,8.002167,5.422188,0.015879303,4.745596,3.5480657,13.421238,1.3305793,15.201622,83.03662,6.8924494,1
5.0,10.534761,8.835438,0.028282635,4.7420487,16.23438,21.269579,2.4199119,9.301635,82.55758,71.48819,1
4.0,15.425897,6.0642815,0.028417643,8.262442,17.72338,18.297651,2.0609248,14.365742,87.69485,12.874143,1
5.0,7.143946,3.0521877,0.011157496,8.009897,3.104312,10.879129,2.2270584,14.993834,46.366154,28.219885,1
5.0,9.78642,6.4853754,0.016188787,6.000906,9.7465515,13.672576,1.5191334,11.994857,78.268394,23.458998,1
4.0,9.890791,7.996813,0.025120659,8.001208,1.3546327,16.860048,1.4716238,11.86606,95.362755,31.647797,1
5.0,14.270404,4.3681254,0.008439032,5.254032,20.819883,8.857035,1.1590259,18.76204,82.69999,4.1451893,1
4.0,15.429608,4.3420706,0.025154645,4.7353244,4.1481547,24.878426,3.396402,13.616289,59.670322,12.545593,1
4.0,12.263628,5.2292504,0.020532895,4.7435074,14.490092,13.298869,1.8354486,14.866371,78.33798,3.9588516,1
4.0,9.125293,4.7867503,0.015025905,4.7316732,8.765511,13.692868,2.2032573,20.748907,100.154465,3.6172512,1
5.0,7.4714293,4.82725,0.008080311,4.7432227,8.925435,7.7862396,1.4229198,20.68589,100.68809,3.3059235,1
4.0,19.256546,5.9907036,0.031725775,3.2702036,22.577204,18.797585,2.5756814,13.060921,78.76923,8.757257,1
