eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,turn_intensity,angle_norm,radius_log
446067.78,452097.44,5.0,17.798752,6.0296564,0.026756413,40.964073,-74.0979,40.964024,-74.0984,10.0,16.341095,18.872814,1.2220204,8.244667,50.041733,13.635725,1,2.5317190000000025,0.5633248096694902,0.42294830114968046,2.683465457693749
143545.8,158051.12,5.0,20.269094,14.505329,0.07817864,40.925533,-74.0887,40.925056,-74.08907,10.0,30.380627,13.924455,1.3073201,14.787265,215.08504,6.1838355,1,16.456172000000002,2.0584080746281006,0.9534935301638588,1.9718334326308287
731553.56,737542.94,5.0,20.138674,5.989375,0.028012538,40.964085,-74.097885,40.96401,-74.0984,10.0,20.94422,17.83711,1.510379,8.946014,53.93824,48.27783,1,3.1071100000000023,0.18154236905318272,0.45351021902334837,3.897474284164826
446757.66,451269.72,5.0,32.083782,4.5120625,0.034731075,40.925644,-74.08816,40.926006,-74.088554,10.0,36.940083,31.41633,2.898827,11.065808,50.37148,26.624802,1,5.523753000000003,0.4005751063844729,0.42555408144823514,3.3187139923914164
217857.23,220572.5,5.0,6.137501,2.7152658,0.009049677,40.910885,-74.03818,40.910854,-74.038345,10.0,0.11507814,12.543517,3.4178097,16.205065,44.64813,36.484932,1,12.42843886,0.43230877409621554,0.3798447266051031,3.6239390388944233
410979.6,415481.12,5.0,8.881535,4.5015316,0.0128026875,30.036411,-95.496086,30.036276,-95.4962,4.753348,3.4474726,14.655898,2.5121253,15.781163,71.67369,24.054272,1,11.2084254,0.6298791279986103,0.5854791220235193,3.2210443519129206
322074.22,326374.78,5.0,13.791551,4.300563,0.013826643,30.045343,-95.50198,30.045296,-95.50183,4.752535,18.011644,11.55992,2.915252,19.673462,85.397675,12.184196,1,6.4517240000000005,1.4922003586718522,0.6781447587136756,2.579018839561465
328454.4,332662.9,5.0,10.184415,4.2085004,0.012360714,33.802525,-84.43959,33.802486,-84.439766,5.0,2.8769536,16.686329,3.086194,16.974503,72.11756,15.317939,1,13.8093754,1.040235718493616,0.5886149170336402,2.79226505479641
293704.38,298393.84,5.0,15.25936,4.689469,0.022625193,33.804703,-84.437744,33.8045,-84.43804,5.0,6.559454,22.32516,3.5325232,13.164826,62.263702,15.166108,1,15.765706000000002,0.8143472751759421,0.5170092520295182,2.7829169519772003
272421.12,275186.75,5.0,39.54852,2.7656252,0.05236038,33.806072,-84.437675,33.805355,-84.43747,5.0,47.527267,27.73383,3.4966946,12.38942,34.761074,62.231773,1,19.793437,0.19593662192581565,0.29871662583647124,4.1468069121645055
419632.5,427913.78,5.0,14.61495,8.281281,0.032704473,35.733955,-78.78845,35.733845,-78.78805,4.6661363,23.43494,11.376332,1.3003403,11.277538,93.84364,54.446243,1,12.058608000000001,0.20339589104351036,0.7304224353930515,4.015413956766926
406597.4,410019.66,5.0,27.302286,3.4222503,0.019762333,39.4148,-84.3835,39.414852,-84.38384,5.0,32.452034,24.05133,3.3686793,13.999863,48.468136,43.106495,1,8.400703999999998,0.3174104630168414,0.4104653068447207,3.786607050519891
330513.72,334532.84,5.0,21.922386,4.019125,0.024859361,39.41386,-84.36671,39.413933,-84.36714,5.0,28.884613,19.10297,1.9906652,10.783059,43.767555,41.80126,1,9.781643000000003,0.2519332141156592,0.3727250637480934,3.756567541406761
210822.53,217188.8,5.0,8.587706,6.366266,0.010052925,39.412624,-84.34144,39.412483,-84.34146,5.0,12.888751,11.737969,1.9535065,14.022552,89.82925,22.408794,1,1.1507819999999995,0.5990292366193662,0.706052354543727,3.1531117637298385
400101.44,405636.7,5.0,17.276205,5.53525,0.019835822,42.76282,-89.516655,42.762634,-89.51645,4.746118,21.595076,17.466238,2.0721781,15.513053,86.48639,13.1989565,1,4.128837999999998,1.0925488080761427,0.685096477124647,2.6531684759915
1076205.5,1080373.5,5.0,6.815742,4.168,0.0060111713,35.148743,-89.79446,35.14882,-89.79441,4.875127,7.500528,6.4823995,1.0514524,11.26318,47.39633,10.569742,1,1.0181285000000004,0.9735031256531046,0.40191845071461096,2.4483932419076924
